,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Air temperature [F],Process temperature [F],Power consumption [W],Temperature difference [F],Temperature ratio,Failure
1761,L,0.45518044237485455,0.22664835164835168,0.7984189723320158,0,No Failure,0.30434782608695876,0.2345679012345716,0.1031658969668283,0.06977992485238715,1.2974828375285932,0
1762,H,0.16996507566938301,0.6153846153846153,0.8063241106719367,0,No Failure,0.3152173913043459,0.2345679012345716,0.1045938927196203,0.08064949006977429,1.3438215102974533,0
1763,L,0.19965075669383003,0.37362637362637363,0.826086956521739,1,Tool Wear Failure,0.3152173913043459,0.2345679012345716,0.07459478821527715,0.08064949006977429,1.3438215102974533,1
1764,H,0.08731082654249134,0.7129120879120879,0.0,0,No Failure,0.3152173913043459,0.2345679012345716,0.062244943647737645,0.08064949006977429,1.3438215102974533,0
1765,L,0.11641443538998841,0.6593406593406592,0.01976284584980237,0,No Failure,0.3152173913043459,0.2345679012345716,0.07675677058680554,0.08064949006977429,1.3438215102974533,0
1766,M,0.3195576251455181,0.3200549450549451,0.02766798418972332,0,No Failure,0.32608695652174013,0.2469135802469138,0.10227599815783754,0.07917337627482635,1.3206521739130463,0
1767,M,0.20488940628637953,0.5164835164835164,0.03952569169960474,0,No Failure,0.32608695652174013,0.2469135802469138,0.1058220010490092,0.07917337627482635,1.3206521739130463,0
1768,M,0.1845168800931316,0.5247252747252746,0.05138339920948616,0,No Failure,0.32608695652174013,0.2592592592592613,0.09682067059831904,0.06682769726247884,1.2577639751552734,0
1769,L,0.4732246798603027,0.2664835164835165,0.06324110671936758,0,No Failure,0.33695652173912727,0.2716049382716026,0.1261065767759598,0.06535158346752468,1.2406126482213429,0
1770,H,0.25436554132712463,0.37362637362637363,0.07114624505928853,0,No Failure,0.33695652173912727,0.2716049382716026,0.09503767478156305,0.06535158346752468,1.2406126482213429,0
1771,L,0.1618160651920839,0.5700549450549449,0.0909090909090909,0,No Failure,0.33695652173912727,0.2716049382716026,0.09224404815208077,0.06535158346752468,1.2406126482213429,0
1772,L,0.1979045401629802,0.6057692307692307,0.09881422924901186,0,No Failure,0.33695652173912727,0.2839506172839519,0.11988448106026685,0.05300590445517539,1.1866729678638777,0
1773,L,0.1257275902211875,0.7651098901098901,0.1067193675889328,0,No Failure,0.3478260869565215,0.2839506172839519,0.09619542273791407,0.06387546967256963,1.2249527410207877,0
1774,M,0.20430733410942958,0.46016483516483514,0.11462450592885375,0,No Failure,0.3478260869565215,0.2839506172839519,0.09401505072343257,0.06387546967256963,1.2249527410207877,0
1775,L,0.13736903376018628,0.6085164835164835,0.12648221343873517,0,No Failure,0.3478260869565215,0.2839506172839519,0.08359132136780566,0.06387546967256963,1.2249527410207877,0
1776,L,0.23050058207217705,0.37500000000000006,0.13438735177865613,0,No Failure,0.3478260869565215,0.2962962962963003,0.08643771827706641,0.05152979066022123,1.1739130434782443,0
1777,H,0.22526193247962756,0.4532967032967033,0.14229249011857706,0,No Failure,0.35869565217391575,0.30864197530864157,0.10211049137125974,0.05005367686527418,1.1621739130434885,0
1778,L,0.09138533178114094,0.6895604395604396,0.16205533596837943,0,No Failure,0.35869565217391575,0.30864197530864157,0.06301570955238016,0.05005367686527418,1.1621739130434885,0
1779,M,0.18626309662398144,0.5521978021978021,0.16996047430830039,0,No Failure,0.35869565217391575,0.30864197530864157,0.1028540725863194,0.05005367686527418,1.1621739130434885,0
1780,L,0.2485448195576252,0.3914835164835165,0.1818181818181818,0,No Failure,0.3478260869565215,0.30864197530864157,0.0973011999641802,0.03918411164787994,1.126956521739131,0
1781,L,0.2875436554132713,0.34065934065934067,0.18972332015810275,0,No Failure,0.3478260869565215,0.2962962962963003,0.09795443206386166,0.05152979066022123,1.1739130434782443,0
1782,L,0.23457508731082655,0.4615384615384615,0.1976284584980237,0,No Failure,0.33695652173912727,0.2839506172839519,0.10826542491268917,0.05300590445517539,1.1866729678638777,0
1783,H,0.22409778812572767,0.510989010989011,0.20553359683794464,0,No Failure,0.32608695652174013,0.2839506172839519,0.1145115071191905,0.042136339237788256,1.1483931947069927,0
1784,L,1.0,0.0,0.225296442687747,1,Power Failure,0.32608695652174013,0.2839506172839519,0.0,0.042136339237788256,1.1483931947069927,1
1785,L,0.21536670547147851,0.47252747252747257,0.23320158102766797,0,No Failure,0.3152173913043459,0.2839506172839519,0.10176668500300634,0.03126677402039402,1.1101134215500827,0
1786,L,0.2619324796274739,0.4010989010989011,0.24110671936758893,0,No Failure,0.33695652173912727,0.30864197530864157,0.10506082974069009,0.0283145464304857,1.0917391304347739,0
1787,L,0.11408614668218864,0.5782967032967032,0.24901185770750986,0,No Failure,0.33695652173912727,0.30864197530864157,0.06597564251813381,0.0283145464304857,1.0917391304347739,0
1788,L,0.15948777648428414,0.5975274725274724,0.2569169960474308,0,No Failure,0.32608695652174013,0.2839506172839519,0.09529832798168075,0.042136339237788256,1.1483931947069927,0
1789,L,0.08440046565774162,0.8722527472527472,0.26482213438735175,1,Power Failure,0.3152173913043459,0.2716049382716026,0.07361853803937626,0.043612453032743304,1.1605731225296472,1
1790,L,0.39522700814901046,0.271978021978022,0.2727272727272727,0,No Failure,0.3152173913043459,0.2716049382716026,0.10749305990865946,0.043612453032743304,1.1605731225296472,0
1791,L,0.2072176949941793,0.5082417582417581,0.28063241106719367,0,No Failure,0.30434782608695876,0.2592592592592613,0.10531668564264604,0.04508856682769746,1.1739130434782603,0
1792,M,0.16123399301513397,0.6071428571428571,0.2885375494071146,0,No Failure,0.30434782608695876,0.2469135802469138,0.0978920671877599,0.05743424584004497,1.232608695652182,0
1793,L,0.3451688009313155,0.33516483516483514,0.30039525691699603,0,No Failure,0.30434782608695876,0.2592592592592613,0.11568844426818817,0.04508856682769746,1.1739130434782603,0
1794,M,0.20139697322467986,0.5453296703296703,0.308300395256917,0,No Failure,0.30434782608695876,0.2592592592592613,0.1098277450140081,0.04508856682769746,1.1739130434782603,0
1795,M,0.19208381839348088,0.4739010989010988,0.3201581027667984,0,No Failure,0.30434782608695876,0.2469135802469138,0.09102873261778968,0.05743424584004497,1.232608695652182,0
1796,H,0.2176949941792783,0.4574175824175824,0.3320158102766798,0,No Failure,0.30434782608695876,0.2345679012345716,0.09957751794189515,0.06977992485238715,1.2974828375285932,0
1797,M,0.1979045401629802,0.5219780219780219,0.3517786561264822,0,No Failure,0.2934782608695654,0.2345679012345716,0.1033018204147424,0.0589103596349938,1.2511441647597064,0
1798,M,0.15308498253783476,0.6744505494505494,0.3636363636363636,0,No Failure,0.2934782608695654,0.2222222222222232,0.10324825058527042,0.0712560386473422,1.3206521739130386,0
1799,M,0.15075669383003498,0.5673076923076923,0.37549407114624506,0,No Failure,0.2934782608695654,0.2222222222222232,0.08552543207665446,0.0712560386473422,1.3206521739130386,0
1800,M,0.2072176949941793,0.4464285714285714,0.38735177865612647,0,No Failure,0.2934782608695654,0.2222222222222232,0.0925078995509729,0.0712560386473422,1.3206521739130386,0
1801,M,0.15075669383003498,0.5467032967032966,0.3992094861660079,0,No Failure,0.2934782608695654,0.2222222222222232,0.08241918151696967,0.0712560386473422,1.3206521739130386,0
1802,H,0.190919674039581,0.5535714285714285,0.4110671936758893,0,No Failure,0.30434782608695876,0.2345679012345716,0.10568767670048232,0.06977992485238715,1.2974828375285932,0
1803,L,0.1280558789289873,0.5013736263736263,0.43083003952569165,0,No Failure,0.30434782608695876,0.2469135802469138,0.06420384039708839,0.05743424584004497,1.232608695652182,0
1804,L,0.19033760186263105,0.6085164835164835,0.4387351778656126,0,No Failure,0.30434782608695876,0.2469135802469138,0.11582356816640872,0.05743424584004497,1.232608695652182,0
1805,H,0.12107101280558796,0.7197802197802198,0.44664031620553357,0,No Failure,0.30434782608695876,0.2469135802469138,0.0871445202062199,0.05743424584004497,1.232608695652182,0
1806,H,0.2473806752037253,0.39010989010989017,0.46640316205533594,0,No Failure,0.2934782608695654,0.2345679012345716,0.09650564801903572,0.0589103596349938,1.2511441647597064,0
1807,L,0.28288707799767177,0.3447802197802198,0.4861660079051383,0,No Failure,0.2934782608695654,0.2345679012345716,0.09753386892502144,0.0589103596349938,1.2511441647597064,0
1808,L,0.8143189755529686,0.12362637362637365,0.49407114624505927,1,Power Failure,0.30434782608695876,0.2469135802469138,0.10067130192275713,0.05743424584004497,1.232608695652182,1
1809,L,0.3486612339930152,0.3186813186813187,0.5019762845849802,0,No Failure,0.30434782608695876,0.2469135802469138,0.11111182182194991,0.05743424584004497,1.232608695652182,0
1810,L,0.11408614668218864,0.6868131868131867,0.5098814229249011,0,No Failure,0.30434782608695876,0.2345679012345716,0.07835586997403064,0.06977992485238715,1.2974828375285932,0
1811,M,0.23341094295692666,0.37637362637362637,0.5177865612648221,0,No Failure,0.30434782608695876,0.2592592592592613,0.08784972303598614,0.04508856682769746,1.1739130434782603,0
1812,L,0.17927823050058211,0.4532967032967033,0.5296442687747035,0,No Failure,0.3152173913043459,0.2592592592592613,0.08126623085878035,0.055958132045084596,1.2158385093167532,0
1813,L,0.18102444703143195,0.5659340659340659,0.5375494071146245,0,No Failure,0.30434782608695876,0.2469135802469138,0.10244790134196423,0.05743424584004497,1.232608695652182,0
1814,L,0.280558789289872,0.41620879120879123,0.5454545454545454,0,No Failure,0.30434782608695876,0.2469135802469138,0.11677103455333958,0.05743424584004497,1.232608695652182,0
1815,M,0.23108265424912688,0.4464285714285714,0.5533596837944663,0,No Failure,0.30434782608695876,0.2345679012345716,0.1031618992183602,0.06977992485238715,1.2974828375285932,0
1816,L,0.16996507566938301,0.5865384615384615,0.5652173913043478,0,No Failure,0.30434782608695876,0.2345679012345716,0.0996910539983881,0.06977992485238715,1.2974828375285932,0
1817,L,0.2887077997671712,0.326923076923077,0.5731225296442687,0,No Failure,0.30434782608695876,0.2469135802469138,0.09438524223157521,0.05743424584004497,1.232608695652182,0
1818,M,0.15541327124563453,0.5096153846153846,0.5810276679841897,0,No Failure,0.30434782608695876,0.2469135802469138,0.07920099400017913,0.05743424584004497,1.232608695652182,0
1819,M,0.5227008149010478,0.21153846153846156,0.592885375494071,0,No Failure,0.30434782608695876,0.2345679012345716,0.11057132622906782,0.06977992485238715,1.2974828375285932,0
1820,L,0.18917345750873116,0.548076923076923,0.6047430830039525,0,No Failure,0.30434782608695876,0.2222222222222232,0.10368160651920841,0.08212560386473555,1.3695652173913084,0
1821,L,0.1082654249126892,0.5425824175824175,0.6126482213438734,0,No Failure,0.30434782608695876,0.2345679012345716,0.0587429159897146,0.06977992485238715,1.2974828375285932,0
1822,L,0.18626309662398144,0.489010989010989,0.6205533596837944,0,No Failure,0.30434782608695876,0.2345679012345716,0.09108470109634256,0.06977992485238715,1.2974828375285932,0
1823,L,0.1431897555296857,0.6167582417582418,0.6284584980237153,0,No Failure,0.30434782608695876,0.2469135802469138,0.08831346185828144,0.05743424584004497,1.232608695652182,0
1824,L,0.12980209545983712,0.7362637362637362,0.6363636363636364,0,No Failure,0.30434782608695876,0.2222222222222232,0.09556857577812183,0.08212560386473555,1.3695652173913084,0
1825,M,0.3585564610011641,0.3296703296703297,0.6442687747035573,0,No Failure,0.2934782608695654,0.2222222222222232,0.11820542670368049,0.0712560386473422,1.3206521739130386,0
1826,H,0.20256111757857975,0.4986263736263737,0.6561264822134387,0,No Failure,0.27173913043478315,0.19753086419753263,0.10100231549591272,0.07420826623725052,1.3756793478260774,0
1827,M,0.14668218859138538,0.6043956043956044,0.6758893280632411,0,No Failure,0.2826086956521703,0.19753086419753263,0.08865407002776039,0.08507783145463765,1.4307065217390993,0
1828,L,0.10651920838183937,0.721153846153846,0.6877470355731224,0,No Failure,0.27173913043478315,0.18518518518518512,0.07681673681382646,0.08655394524959803,1.4673913043478295,0
1829,L,0.4144353899883585,0.26373626373626374,0.6956521739130435,0,No Failure,0.27173913043478315,0.18518518518518512,0.10930164131561103,0.08655394524959803,1.4673913043478295,0
1830,L,0.4022118742724098,0.2774725274725275,0.7035573122529644,0,No Failure,0.27173913043478315,0.19753086419753263,0.111602745333828,0.07420826623725052,1.3756793478260774,0
1831,M,0.0855646100116415,0.6895604395604396,0.7114624505928854,0,No Failure,0.27173913043478315,0.19753086419753263,0.059001970090445104,0.07420826623725052,1.3756793478260774,0
1832,M,0.09429569266589066,0.657967032967033,0.7233201581027667,0,No Failure,0.27173913043478315,0.2098765432098748,0.06204345712494729,0.06186258722490834,1.294757033248095,0
1833,L,0.09254947613504083,0.7857142857142857,0.7351778656126482,1,Overstrain Failure,0.27173913043478315,0.19753086419753263,0.07271744553467493,0.07420826623725052,1.3756793478260774,1
1834,L,0.19208381839348088,0.4711538461538462,0.7430830039525691,0,No Failure,0.27173913043478315,0.18518518518518512,0.09050102982000542,0.08655394524959803,1.4673913043478295,0
1835,H,0.22526193247962756,0.43956043956043955,0.7509881422924901,0,No Failure,0.27173913043478315,0.19753086419753263,0.09901623405697914,0.07420826623725052,1.3756793478260774,0
1836,L,0.20372526193247964,0.43956043956043955,0.7707509881422925,0,No Failure,0.2608695652173898,0.18518518518518512,0.08954956568460644,0.07568438003220468,1.4086956521739054,0
1837,L,0.13038416763678706,0.5384615384615384,0.7786561264822134,0,No Failure,0.2608695652173898,0.18518518518518512,0.07020685949673149,0.07568438003220468,1.4086956521739054,0
1838,M,0.16763678696158324,0.49175824175824184,0.7865612648221343,0,No Failure,0.27173913043478315,0.18518518518518512,0.08243677161022914,0.08655394524959803,1.4673913043478295,0
1839,L,0.3183934807916182,0.3626373626373626,0.0,0,No Failure,0.2608695652173898,0.17283950617284383,0.1154613721552022,0.08803005904454597,1.509316770186289,0
1840,M,0.13795110593713622,0.548076923076923,0.007905138339920948,0,No Failure,0.2608695652173898,0.18518518518518512,0.07560781767708427,0.07568438003220468,1.4086956521739054,0
1841,L,0.291036088474971,0.467032967032967,0.01976284584980237,0,No Failure,0.2608695652173898,0.18518518518518512,0.13592344791413477,0.07568438003220468,1.4086956521739054,0
1842,H,0.39988358556461,0.2568681318681319,0.02766798418972332,0,No Failure,0.2608695652173898,0.17283950617284383,0.10271734958871165,0.08803005904454597,1.509316770186289,0
1843,L,0.190919674039581,0.48626373626373637,0.04743083003952569,0,No Failure,0.2500000000000018,0.17283950617284383,0.09283731402474132,0.07716049382715795,1.4464285714285456,0
1844,M,0.1763678696158324,0.5645604395604394,0.05533596837944664,0,No Failure,0.2500000000000018,0.17283950617284383,0.09957032199465261,0.07716049382715795,1.4464285714285456,0
1845,L,0.16065192083818403,0.4972527472527473,0.06719367588932806,0,No Failure,0.2608695652173898,0.18518518518518512,0.07988460898821789,0.07568438003220468,1.4086956521739054,0
1846,H,0.20139697322467986,0.47802197802197804,0.07509881422924901,0,No Failure,0.2608695652173898,0.19753086419753263,0.09627217950850082,0.06333870101985717,1.3206521739130241,0
1847,L,0.14202561117578583,0.6442307692307693,0.09486166007905138,0,No Failure,0.27173913043478315,0.19753086419753263,0.09149726873824665,0.07420826623725052,1.3756793478260774,0
1848,H,0.15192083818393487,0.5535714285714285,0.10276679841897232,0,No Failure,0.2608695652173898,0.18518518518518512,0.08409903542324965,0.07568438003220468,1.4086956521739054,0
1849,L,0.291036088474971,0.396978021978022,0.12252964426877469,0,No Failure,0.2608695652173898,0.18518518518518512,0.11553493072701458,0.07568438003220468,1.4086956521739054,0
1850,M,0.11874272409778819,0.673076923076923,0.13043478260869565,0,No Failure,0.2608695652173898,0.18518518518518512,0.07992298737351128,0.07568438003220468,1.4086956521739054,0
1851,M,0.11466821885913858,0.6236263736263736,0.14229249011857706,0,No Failure,0.2608695652173898,0.19753086419753263,0.07151012549731994,0.06333870101985717,1.3206521739130241,0
